,group_0,group_1,group_2,group_3,group_4,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,0_18,0_19,0_20,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_20,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,2_18,2_19,2_20,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,3_18,3_19,3_20,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_20,time_in_hours_sin,time_in_hours_cos,0,event
13/07/2014 18:00,0.104162075,0,0.025022852,0,0.053859587,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0.148201085,0.195654204,0.62489281,2.021236368,3.532163169,2.470470976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.030628922,0.229536317,1.484888141,4.039098043,3.296997755,0,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0.151138987,0.288591991,1.165397287,3.15232148,3.97404348,0.080369601,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0,0.675292907,3.507589354,5.776377977,6.66741211,0,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,0.046892818,0.191072095,1.536154256,3.803236727,6.927681572,1.819233959,-1,-1.84E-16,0.493333333,1
13/07/2014 18:15,0.073541658,0,0.049001023,0,0.097627073,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0.148201085,0.195654204,0.62489281,2.021236368,3.532163169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.030628922,0.229536317,1.484888141,4.039098043,3.296997755,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0.151138987,0.288591991,1.165397287,3.15232148,3.97404348,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0,0.675292907,3.507589354,5.776377977,6.66741211,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,0.046892818,0.191072095,1.536154256,3.803236727,6.927681572,-0.997858923,0.065403129,0.493,1
13/07/2014 18:30,0.08299789,0,0.031633921,0,0.050018434,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0.148201085,0.195654204,0.62489281,2.021236368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.030628922,0.229536317,1.484888141,4.039098043,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0.151138987,0.288591991,1.165397287,3.15232148,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0,0.675292907,3.507589354,5.776377977,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,0.046892818,0.191072095,1.536154256,3.803236727,-0.991444861,0.130526192,0.493,1
13/07/2014 18:45,0.080107975,0,0.015272264,0,0.042599636,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0.148201085,0.195654204,0.62489281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.030628922,0.229536317,1.484888141,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0.151138987,0.288591991,1.165397287,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0,0.675292907,3.507589354,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,0.046892818,0.191072095,1.536154256,-0.98078528,0.195090322,0.496666667,1
13/07/2014 19:00,0.076161402,0,0.039794357,0,0.028832633,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0.148201085,0.195654204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.030628922,0.229536317,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0.151138987,0.288591991,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0,0.675292907,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,0.046892818,0.191072095,-0.965925826,0.258819045,0.499,1
13/07/2014 19:15,0.056134962,0,0.059708062,0,0.039366073,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0.148201085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.030628922,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0.151138987,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,0.046892818,-0.946930129,0.321439465,0.500333333,1
13/07/2014 19:30,0.049966899,0,0.056189717,0,0.059524323,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0.086507038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.929385966,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0.365876022,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.965011468,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,0.036470129,-0.923879533,0.382683432,0.498,1
13/07/2014 19:45,0.065339638,0,0.034279626,0,0.064229739,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0.070747489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030266778,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0.155582183,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.353987425,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,0.019796658,-0.896872742,0.44228869,0.499666667,1
13/07/2014 20:00,0.090631407,0,0.035898791,0,0.065733689,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0.075444017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0.014181547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,0.022664035,-0.866025404,0.5,0.496333333,1
13/07/2014 20:15,0.069065997,0,0.062235846,0,0.062005524,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0.059462266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,0.047027788,-0.831469612,0.555570233,0.491333333,1
13/07/2014 20:30,0.06597912,0,0.051857104,0,0.043913315,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0.045755842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,0.018142081,-0.79335334,0.608761429,0.494333333,1
13/07/2014 20:45,0.084332845,0,0.036193796,0,0.040258385,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0.029457192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,0.032961047,-0.751839807,0.659345815,0.498666667,1
13/07/2014 21:00,0.048693229,0,0.059503975,0,0.063309114,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0.044466334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,0.029689991,-0.707106781,0.707106781,0.503,1
13/07/2014 21:15,0.048480644,0,0.043552529,0,0.040751354,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0.045668667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0.011186051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.005151277,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,0.025814295,-0.659345815,0.751839807,0.494333333,1
13/07/2014 21:30,0.048268059,0,0.045015665,0,0.041901174,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0.043684263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0.008540532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,0.06961055,-0.608761429,0.79335334,0.471333333,1
13/07/2014 21:45,0.048055474,0,0.043781243,0,0.038332255,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0.094615179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0.018187983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018072701,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,0.056795678,-0.555570233,0.831469612,0.458,1
13/07/2014 22:00,0.047842889,0,0.049132642,0,0.070787286,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0.045578968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0.018394435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,0.057198798,-0.5,0.866025404,0.444333333,1
13/07/2014 22:15,0.047661325,0,0.045624398,0,0.062136879,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0.045548046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0.023116761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,0.056998874,-0.44228869,0.896872742,0.432,1
13/07/2014 22:30,0.047657675,0,0.051942468,0,0.039246452,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0.02840285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,0.02775681,-0.382683432,0.923879533,0.415333333,1
13/07/2014 22:45,0.047657675,0,0.051012454,0,0.045835287,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,0.022549668,-0.321439465,0.946930129,0.399333333,1
13/07/2014 23:00,0.047657675,0,0.043434148,0,0.030809308,0.047657675,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0.104162075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043434148,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0.025022852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030809308,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,0.053859587,-0.258819045,0.965925826,0.395333333,1
13/07/2014 23:15,0.047657675,0,0.079156888,0,0.059852692,0.047657675,0.047657675,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0.073541658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079156888,0.043434148,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0.049001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059852692,0.030809308,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,0.097627073,-0.195090322,0.98078528,0.374333333,1
13/07/2014 23:30,0.047657675,0,0.09305054,0,0.061238111,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0.08299789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09305054,0.079156888,0.043434148,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0.031633921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061238111,0.059852692,0.030809308,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,0.050018434,-0.130526192,0.991444861,0.365,1
13/07/2014 23:45,0.047657675,0,0.077926356,0,0.051383794,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0.080107975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077926356,0.09305054,0.079156888,0.043434148,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0.015272264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051383794,0.061238111,0.059852692,0.030809308,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0.042599636,-0.065403129,0.997858923,0.345666667,1
14/07/2014 00:00,0.047657675,0,0.078374941,0,0.045868455,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0.076161402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078374941,0.077926356,0.09305054,0.079156888,0.043434148,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0.039794357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045868455,0.051383794,0.061238111,0.059852692,0.030809308,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.028832633,0,1,0.317,1
14/07/2014 00:15,0.054863326,0,0.083039909,0,0.034213587,0.054863326,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047657675,0.047661325,0.047842889,0.048055474,0.048268059,0.048480644,0.048693229,0.084332845,0.06597912,0.069065997,0.090631407,0.065339638,0.049966899,0.056134962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083039909,0.078374941,0.077926356,0.09305054,0.079156888,0.043434148,0.051012454,0.051942468,0.045624398,0.049132642,0.043781243,0.045015665,0.043552529,0.059503975,0.036193796,0.051857104,0.062235846,0.035898791,0.034279626,0.056189717,0.059708062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034213587,0.045868455,0.051383794,0.061238111,0.059852692,0.030809308,0.045835287,0.039246452,0.062136879,0.070787286,0.038332255,0.041901174,0.040751354,0.063309114,0.040258385,0.043913315,0.062005524,0.065733689,0.064229739,0.059524323,0.039366073,0.065403129,0.997858923,0.3,1
